3519121475 4147660077 -1 5 0 2 3 0
3119090402 14037631 -1 6 7 5 5 0
884655523 3961094592 -1 5 2 6 4 0
4027169722 4203249830 -1 3 6 3 4 0
679031872 3427845905 -1 4 3 3 4 0
513918600 1940503831 -1 2 5 0 4 0
4059975983 1493633531 -1 2 3 1 4 0
2769314203 1634382625 -1 2 6 2 5 0
2934921737 751200463 -1 3 4 2 5 0
3204467185 3584257220 -1 1 6 2 5 0
3547718071 2550236767 -1 1 4 4 1 0
1578935626 358365219 -1 7 6 7 5 0
991966049 3406240556 -1 6 4 5 2 0
4287843704 3717601866 -1 4 4 4 3 0
959245602 3831727500 -1 5 2 4 4 0
2267827794 3676306433 -1 5 7 3 5 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 2 3 0
3119090402 14037631 0 6 7 5 5 0
884655523 3961094592 0 5 2 6 4 0
4027169722 4203249830 0 3 6 3 4 0
679031872 3427845905 0 4 3 3 4 0
513918600 1940503831 0 5 5 3 4 0
3727966299 1420207732 1 6 4 5 6 0
1829111513 1216686269 1 4 7 5 6 0
2958287176 2831917040 1 3 0 5 2 0
2691062191 2938246268 1 5 6 4 5 0
3623183112 3349009547 1 1 0 2 2 0
128627857 1809880786 1 2 5 1 3 0
2609014157 1548235452 1 5 2 4 3 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 2 3 0
3119090402 14037631 0 6 7 5 5 0
884655523 3961094592 0 3 1 3 2 0
2645518323 1618585050 0 5 7 2 4 0
2410207957 2897880589 0 2 1 2 2 0
2415687483 1773000677 0 3 6 3 5 0
1296409472 2362991776 0 2 3 1 2 0
1960442605 1575796085 0 4 7 6 7 0
3408163905 1758483805 0 4 0 6 0 0
3043499107 513743782 0 7 6 7 5 0
3495201352 3234085033 0 7 1 7 2 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 2 3 0
3119090402 14037631 0 5 7 2 4 0
2884515780 3423973800 -1 2 1 2 2 0
2881133098 151142464 -1 6 7 5 5 0
652858731 3855479807 -1 3 1 3 3 0
2870498691 2918043355 -1 4 4 3 3 0
2055979655 956412715 -1 2 2 3 3 0
2907810498 1879758358 -1 2 4 1 3 0
3687520962 2566268731 -1 1 0 2 2 0
194301275 881550690 -1 5 5 4 3 0
1744377359 3808502778 -1 4 0 6 0 0
431324717 2504944897 -1 1 3 2 2 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 2 3 0
3119090402 14037631 0 5 7 2 4 0
2884515780 3423973800 -1 2 1 2 2 0
2881133098 151142464 -1 6 7 5 5 0
652858731 3855479807 -1 3 1 3 3 0
2870498691 2918043355 -1 4 4 3 3 0
2055979655 956412715 -1 4 3 4 4 0
1125139143 1858506521 -1 3 6 3 4 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 2 3 0
3119090402 14037631 0 5 7 2 4 0
2884515780 3423973800 1 1 1 1 3 0
1993751486 3793721690 1 2 4 1 3 0
2730845533 548291408 1 2 1 2 2 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 2 3 0
3119090402 14037631 0 6 7 5 5 0
884655523 3961094592 0 3 1 3 2 0
2645518323 1618585050 0 5 7 2 4 0
2410207957 2897880589 0 2 1 2 2 0
2415687483 1773000677 0 3 6 3 5 0
1296409472 2362991776 0 2 3 1 2 0
1960442605 1575796085 0 4 7 6 7 0
3408163905 1758483805 -1 4 0 6 0 0
3043499107 513743782 -1 2 7 6 3 0
3810195226 4131313223 -1 7 1 7 2 0
2699176151 3480099975 -1 6 3 5 2 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 1 4 0
3976706646 951814309 0 3 6 3 5 0
801009389 3721280480 0 3 1 3 3 0
2723147269 2515404484 0 2 7 3 6 0
1018744880 3798522425 0 1 0 2 2 0
3974563753 1310038112 0 6 7 5 5 0
1639205096 2732207071 0 4 0 6 0 0
536355018 3566560548 0 5 7 4 6 0
2867610096 2264565257 0 5 0 4 0 0
105748572 2798419138 0 4 4 3 3 0
